,image,odometer_type,mileage,width,height,boxes,labels,num_obj
76,00000082-PHOTO-2020-11-21-20-47-37.jpg,digital,315703,1200,1600,"[[657, 714, 680, 749], [569, 707, 592, 742], [681, 717, 703, 751], [629, 750, 655, 792], [592, 749, 617, 788], [600, 710, 613, 742], [613, 711, 634, 744], [654, 753, 678, 794], [639, 713, 657, 745]]","[0, 3, 3, 3, 4, 1, 5, 5, 7]",9
77,00000083-PHOTO-2020-11-21-20-47-37.jpg,digital,160,1200,1600,"[[543, 844, 564, 877], [566, 845, 585, 878], [521, 843, 541, 875], [510, 843, 521, 873], [538, 881, 563, 921], [516, 880, 541, 919], [480, 879, 506, 917]]","[0, 6, 6, 1, 6, 3, 4]",7
78,00000084-PHOTO-2020-11-21-20-47-37.jpg,digital,117217,900,1600,"[[520, 844, 532, 873], [472, 799, 483, 825], [483, 799, 503, 826], [503, 800, 521, 826], [466, 841, 487, 871], [534, 843, 553, 873], [488, 841, 509, 873], [432, 841, 443, 870], [455, 842, 465, 870], [522, 800, 541, 826]]","[1, 1, 3, 7, 7, 7, 2, 1, 1, 5]",10
79,00000085-PHOTO-2020-11-21-20-47-37.jpg,digital,230799,1200,1600,"[[118, 881, 176, 965], [497, 776, 559, 874], [557, 777, 612, 875], [400, 883, 458, 970], [284, 882, 344, 966], [342, 881, 401, 970], [464, 883, 513, 966], [514, 883, 569, 970], [569, 885, 627, 969], [538, 992, 601, 1090], [386, 992, 453, 1088], [509, 997, 535, 1085], [235, 1018, 257, 1088], [610, 779, 663, 875], [711, 778, 770, 875]]","[0, 2, 0, 0, 2, 3, 7, 9, 9, 9, 8, 1, 1, 6, 6]",15
80,00000086-PHOTO-2020-11-21-20-48-57.jpg,digital,115359,766,1024,"[[443, 700, 474, 750], [362, 702, 393, 752], [267, 720, 293, 756], [456, 643, 484, 687], [426, 644, 455, 688], [397, 644, 424, 689], [365, 646, 394, 689], [427, 703, 441, 749], [346, 706, 360, 752], [352, 648, 364, 688], [322, 648, 334, 690], [420, 588, 443, 637], [389, 590, 420, 637]]","[7, 9, 9, 9, 5, 3, 5, 1, 1, 1, 1, 1, 2]",13
81,00000087-PHOTO-2020-11-21-20-48-57.jpg,digital,162042,1024,576,"[[428, 422, 453, 461], [486, 420, 512, 460], [462, 420, 487, 461], [551, 340, 573, 378], [529, 341, 554, 378], [475, 382, 499, 413], [497, 380, 519, 415], [432, 382, 455, 416], [412, 383, 433, 416], [513, 341, 530, 378], [419, 426, 430, 461], [402, 385, 413, 415], [590, 339, 613, 376], [455, 381, 477, 415], [326, 384, 349, 419]]","[9, 5, 3, 7, 0, 4, 2, 2, 6, 1, 1, 1, 0, 0, 0]",15
82,00000087-PHOTO-2020-12-16-20-22-51.jpg,digital,220050,1080,1920,"[[494, 836, 514, 867], [470, 836, 490, 866], [446, 836, 466, 868], [507, 786, 535, 832], [412, 795, 423, 834], [468, 788, 497, 834], [435, 790, 460, 835], [397, 837, 417, 870], [422, 837, 441, 869], [519, 834, 538, 866]]","[5, 0, 0, 0, 1, 2, 3, 2, 2, 0]",10
83,00000088-PHOTO-2020-11-21-20-48-57.jpg,analog,6164,512,1024,"[[241, 381, 253, 424], [316, 368, 345, 400], [273, 377, 305, 420], [189, 377, 221, 418], [146, 382, 178, 425], [103, 382, 135, 426]]","[1, 4, 6, 6, 0, 0]",6
84,00000089-PHOTO-2020-11-21-20-48-57.jpg,analog,245616,768,1024,"[[288, 276, 311, 305], [258, 278, 282, 307], [319, 275, 343, 304], [350, 273, 374, 302], [413, 286, 432, 307], [386, 270, 398, 301]]","[4, 2, 5, 6, 6, 1]",6
85,00000089-PHOTO-2020-12-16-20-30-00.jpg,digital,235320,1200,1600,"[[532, 697, 588, 806], [494, 916, 574, 1029], [543, 808, 603, 904], [306, 808, 371, 908], [638, 700, 701, 805], [586, 696, 648, 808], [571, 916, 641, 1024], [404, 917, 485, 1027], [744, 699, 808, 808], [599, 810, 664, 907], [133, 806, 198, 902], [425, 807, 487, 904], [486, 806, 545, 907], [369, 806, 428, 904], [231, 943, 284, 1027]]","[1, 2, 2, 2, 2, 9, 7, 8, 2, 0, 0, 5, 3, 3, 7]",15
86,00000090-PHOTO-2020-12-16-20-38-45.jpg,digital,283877,769,1600,"[[354, 500, 373, 529], [312, 498, 332, 527], [334, 498, 353, 528], [378, 500, 395, 530], [398, 500, 416, 530], [290, 497, 310, 526], [335, 533, 355, 570], [357, 534, 378, 570], [380, 535, 402, 572]]","[8, 8, 3, 7, 7, 2, 7, 5, 0]",9
87,00000091-PHOTO-2020-11-21-20-48-57.jpg,analog,420769,768,1024,"[[220, 545, 240, 569], [199, 544, 217, 568], [312, 550, 329, 570], [290, 545, 307, 567], [267, 549, 286, 572], [244, 547, 262, 569]]","[2, 4, 9, 6, 7, 0]",6
88,00000091-PHOTO-2020-12-16-20-38-46.jpg,digital,253,769,1600,"[[339, 395, 362, 432], [343, 433, 367, 474], [316, 395, 338, 431], [394, 398, 407, 432], [321, 432, 342, 473], [368, 433, 392, 475], [363, 397, 384, 430]]","[5, 5, 2, 1, 7, 0, 3]",7
89,00000093-PHOTO-2020-11-21-20-48-57.jpg,analog,3403,575,1024,"[[348, 489, 381, 529], [211, 477, 227, 499], [434, 484, 466, 521], [303, 496, 339, 536], [227, 505, 257, 546], [266, 500, 298, 542], [387, 486, 424, 528]]","[4, 0, 3, 3, 0, 0, 0]",7
90,00000093-PHOTO-2020-12-16-21-43-49.jpg,digital,210,900,1600,"[[541, 786, 563, 832], [519, 885, 542, 938], [440, 889, 459, 943], [386, 889, 425, 947], [429, 786, 465, 840], [299, 894, 337, 948], [465, 887, 508, 943], [494, 785, 528, 835], [478, 789, 496, 833]]","[1, 1, 1, 2, 2, 0, 4, 0, 1]",9
91,00000094-PHOTO-2020-11-21-20-48-57.jpg,analog,2172,768,1024,"[[323, 569, 339, 613], [402, 561, 426, 594], [356, 564, 390, 609], [273, 570, 309, 614], [232, 571, 265, 615], [191, 575, 224, 616]]","[1, 2, 7, 2, 0, 0]",6
92,00000095-PHOTO-2020-11-21-20-48-57.jpg,digital,25329,472,1024,"[[200, 485, 211, 501], [186, 503, 198, 521], [220, 485, 231, 502], [190, 485, 201, 501], [197, 503, 210, 522], [274, 468, 285, 485], [265, 467, 275, 485], [256, 467, 265, 486], [167, 507, 176, 521], [230, 485, 241, 502], [218, 466, 230, 485], [200, 466, 210, 484], [213, 504, 225, 522], [224, 504, 236, 522], [210, 485, 221, 501]]","[5, 2, 2, 2, 0, 0, 0, 1, 9, 9, 9, 7, 3, 3, 3]",15
93,00000095-PHOTO-2020-12-17-10-07-03.jpg,digital,318269,1200,1600,"[[514, 883, 537, 923], [492, 846, 511, 878], [522, 847, 532, 877], [503, 884, 513, 920], [534, 847, 554, 879], [555, 847, 575, 879], [554, 884, 575, 924], [577, 847, 596, 879], [600, 848, 619, 880], [578, 884, 598, 923]]","[6, 3, 1, 1, 8, 2, 3, 6, 9, 7]",10
94,00000096-PHOTO-2020-11-21-20-55-38.jpg,digital,1239,900,1600,"[[403, 817, 459, 890], [448, 682, 497, 751], [340, 683, 365, 747], [406, 680, 450, 751], [247, 808, 296, 888], [364, 681, 407, 750], [295, 810, 350, 890], [355, 811, 408, 892]]","[4, 9, 1, 3, 2, 2, 0, 5]",8
95,00000096-PHOTO-2020-12-17-10-07-04.jpg,digital,0,1200,1600,"[[560, 926, 585, 967], [586, 926, 608, 965], [586, 888, 606, 922], [522, 925, 546, 967], [511, 927, 522, 963], [609, 888, 630, 922]]","[3, 7, 0, 6, 1, 0]",6
96,00000097-PHOTO-2020-11-21-21-03-10.jpg,digital,1239,900,1600,"[[341, 684, 366, 745], [295, 810, 351, 890], [355, 813, 411, 891], [247, 809, 297, 887], [402, 816, 459, 889], [448, 682, 496, 751], [365, 680, 407, 748], [405, 681, 448, 750]]","[1, 0, 5, 2, 4, 9, 2, 3]",8
97,00000097-PHOTO-2020-12-17-10-18-15.jpg,digital,235320,1200,1600,"[[603, 778, 620, 804], [632, 779, 648, 805], [517, 804, 534, 828], [578, 806, 593, 829], [533, 805, 549, 828], [497, 840, 510, 859], [563, 806, 579, 828], [548, 805, 563, 828], [537, 835, 545, 859], [578, 835, 585, 860], [544, 834, 561, 860], [584, 834, 602, 861], [593, 806, 609, 829]]","[0, 0, 2, 2, 3, 5, 3, 5, 1, 1, 0, 8, 0]",13
98,00000098-PHOTO-2020-11-21-21-18-22.jpg,analog,9063,768,1024,"[[213, 587, 243, 622], [313, 545, 344, 580], [278, 558, 310, 596], [345, 526, 376, 561], [383, 519, 413, 553], [190, 573, 205, 591], [211, 530, 226, 549], [198, 535, 214, 554], [246, 574, 276, 608], [405, 508, 419, 528]]","[0, 0, 9, 6, 3, 0, 0, 3, 0, 7]",10
99,00000098-PHOTO-2020-12-17-10-41-48.jpg,digital,283954,898,1600,"[[440, 530, 459, 556], [420, 530, 438, 556], [400, 532, 417, 557], [359, 531, 377, 557], [381, 563, 400, 597], [380, 532, 397, 557], [414, 565, 424, 594], [427, 562, 446, 596], [338, 532, 356, 558], [358, 563, 378, 597]]","[4, 5, 9, 8, 2, 3, 1, 8, 2, 2]",10
100,00000100-PHOTO-2020-11-21-21-18-22.jpg,analog,18723,479,1024,"[[279, 482, 298, 504], [154, 496, 175, 522], [251, 476, 272, 500], [227, 480, 245, 500], [202, 486, 223, 509], [183, 492, 194, 516], [149, 482, 160, 495]]","[3, 0, 2, 7, 8, 1, 0]",7
101,00000100-PHOTO-2020-12-17-10-50-00.jpg,digital,220050,899,1599,"[[469, 785, 485, 810], [461, 750, 485, 784], [430, 751, 453, 784], [450, 786, 466, 810], [430, 786, 447, 811], [411, 786, 426, 811], [390, 786, 407, 811], [371, 786, 388, 812]]","[0, 0, 0, 5, 0, 0, 2, 2]",8
102,00000101-PHOTO-2020-11-21-22-04-30.jpg,analog,9063,768,1024,"[[198, 535, 214, 554], [383, 520, 413, 552], [279, 559, 311, 595], [405, 510, 418, 529], [345, 526, 376, 561], [313, 544, 344, 580], [246, 573, 276, 609], [213, 587, 244, 624], [189, 573, 205, 591], [210, 529, 227, 550]]","[3, 3, 9, 7, 6, 0, 0, 0, 0, 0]",10
103,00000101-PHOTO-2020-12-17-11-04-50.jpg,digital,119462,900,1600,"[[540, 746, 559, 773], [520, 745, 539, 772], [528, 789, 548, 819], [505, 789, 526, 817], [550, 790, 571, 819], [483, 788, 503, 817], [473, 788, 481, 816], [450, 787, 458, 816]]","[0, 0, 6, 4, 2, 9, 1, 1]",8
104,00000102-PHOTO-2020-12-17-18-58-17.jpg,digital,119556,900,1600,"[[437, 760, 457, 789], [446, 803, 468, 834], [417, 759, 436, 788], [424, 802, 446, 834], [402, 801, 424, 834], [380, 802, 402, 833], [397, 758, 417, 787], [370, 802, 380, 832], [347, 800, 359, 831]]","[5, 6, 3, 5, 5, 9, 9, 1, 1]",9
105,00000103-PHOTO-2020-11-21-22-04-30.jpg,analog,18723,479,1024,"[[182, 492, 194, 516], [149, 482, 160, 496], [279, 483, 298, 504], [251, 476, 273, 500], [226, 480, 245, 500], [202, 486, 224, 510], [154, 497, 174, 521]]","[1, 0, 3, 2, 7, 8, 0]",7
106,00000103-PHOTO-2020-12-17-19-27-21.jpg,digital,157,1536,864,"[[956, 402, 969, 439], [1052, 398, 1065, 437], [970, 398, 999, 441], [1005, 396, 1031, 437]]","[1, 1, 5, 7]",4
107,00000104-PHOTO-2020-11-21-22-04-30.jpg,digital,189462,1024,768,"[[605, 401, 620, 422], [659, 401, 674, 424], [673, 401, 688, 424], [706, 428, 724, 454], [701, 402, 715, 424], [687, 402, 701, 423], [691, 428, 707, 453], [670, 427, 687, 453], [653, 402, 660, 422], [699, 376, 711, 401], [714, 401, 730, 424], [653, 427, 671, 453], [684, 376, 699, 401]]","[0, 8, 9, 0, 6, 4, 5, 0, 1, 1, 2, 2, 2]",13
108,00000104-PHOTO-2020-12-17-19-27-26.jpg,digital,318387,1200,1600,"[[644, 806, 664, 838], [620, 841, 643, 881], [560, 840, 586, 881], [620, 806, 642, 839], [579, 805, 601, 838], [568, 808, 579, 836], [597, 840, 620, 881], [600, 805, 620, 838], [537, 805, 561, 840]]","[7, 5, 2, 8, 8, 1, 3, 3, 3]",9
109,00000105-PHOTO-2020-11-21-22-04-30.jpg,analog,53367,1024,1024,"[[326, 327, 368, 381], [272, 322, 316, 376], [432, 336, 472, 390], [490, 346, 523, 395], [379, 333, 420, 385], [223, 320, 262, 376]]","[3, 5, 6, 7, 3, 0]",6
110,00000105-PHOTO-2020-12-17-19-27-28.jpg,digital,117,1200,1600,"[[523, 857, 545, 891], [440, 891, 467, 932], [501, 892, 523, 933], [477, 891, 502, 934], [470, 858, 484, 889], [491, 858, 504, 889], [505, 857, 524, 889]]","[6, 2, 5, 3, 1, 1, 7]",7
111,00000106-PHOTO-2020-11-21-22-04-30.jpg,digital,26456,1024,461,"[[458, 277, 469, 292], [492, 229, 505, 249], [512, 228, 526, 249], [505, 250, 517, 266], [554, 227, 564, 247], [499, 270, 507, 290], [563, 227, 575, 247], [574, 227, 586, 247], [483, 249, 495, 268], [480, 270, 494, 292], [508, 269, 522, 290], [493, 249, 506, 268], [527, 248, 540, 266], [516, 248, 528, 266], [521, 268, 535, 289]]","[9, 8, 4, 4, 1, 1, 0, 0, 2, 2, 2, 6, 6, 5, 5]",15
112,00000106-PHOTO-2020-12-17-19-27-48.jpg,digital,188156,1536,864,"[[892, 303, 905, 347], [995, 301, 1007, 342], [909, 302, 939, 347], [942, 300, 973, 346], [1011, 296, 1041, 342], [1046, 296, 1077, 341], [895, 410, 930, 463], [933, 408, 967, 462], [983, 408, 1018, 458], [1018, 407, 1055, 456]]","[1, 1, 2, 2, 5, 6, 2, 2, 4, 4]",10
113,00000108-PHOTO-2020-11-21-22-04-30.jpg,analog,38080,768,1024,"[[153, 556, 181, 590], [244, 514, 273, 547], [304, 483, 329, 510], [134, 540, 149, 559], [153, 502, 168, 520], [142, 507, 157, 525], [182, 540, 211, 573], [212, 526, 242, 558], [274, 499, 303, 532]]","[0, 0, 0, 0, 0, 3, 3, 8, 8]",9
114,00000108-PHOTO-2020-12-17-20-21-48.jpg,digital,220242,1080,1920,"[[390, 758, 401, 797], [496, 805, 516, 837], [488, 760, 515, 802], [466, 758, 478, 800], [372, 800, 393, 834], [397, 802, 417, 835], [446, 803, 466, 836], [411, 758, 438, 801], [423, 803, 442, 834], [471, 806, 492, 837]]","[1, 2, 8, 1, 2, 2, 2, 9, 0, 4]",10
115,00000109-PHOTO-2020-11-21-22-36-12.jpg,digital,148641,504,1024,"[[35, 555, 60, 572], [35, 539, 60, 556], [34, 521, 59, 538], [34, 506, 59, 523], [63, 536, 84, 550], [62, 524, 84, 537], [64, 549, 83, 563], [63, 512, 82, 525], [64, 568, 83, 575], [63, 505, 81, 512], [86, 613, 111, 629], [85, 592, 110, 605], [85, 578, 109, 594], [61, 461, 82, 476]]","[5, 2, 2, 2, 6, 8, 4, 4, 1, 1, 0, 8, 8, 0]",14
116,00000110-PHOTO-2020-11-21-22-36-12.jpg,digital,30858,769,1024,"[[440, 302, 498, 376], [520, 296, 582, 368], [358, 307, 421, 382], [274, 315, 339, 389], [190, 322, 256, 396], [320, 107, 428, 231], [574, 99, 668, 214], [271, 114, 308, 233], [459, 102, 564, 221]]","[5, 8, 8, 0, 3, 0, 9, 1, 2]",9
117,00000111-PHOTO-2020-11-22-00-14-07.jpg,digital,64972,768,1024,"[[379, 389, 391, 408], [370, 391, 376, 408], [391, 388, 403, 406], [389, 355, 399, 370], [378, 356, 389, 372], [367, 357, 378, 372], [356, 357, 367, 373], [399, 354, 410, 370], [352, 391, 365, 411]]","[3, 1, 7, 7, 9, 4, 6, 2, 2]",9
118,00000112-PHOTO-2020-11-22-00-14-07.jpg,digital,159222,1024,768,"[[696, 357, 724, 396], [610, 408, 639, 452], [615, 358, 642, 396], [669, 357, 697, 396], [680, 408, 711, 452], [650, 408, 680, 452], [588, 357, 615, 397], [642, 357, 669, 396], [483, 359, 508, 397], [577, 360, 588, 395], [670, 306, 688, 351], [640, 307, 667, 351], [578, 408, 608, 453]]","[2, 3, 9, 2, 2, 3, 5, 2, 0, 1, 1, 2, 2]",13
119,00000113-PHOTO-2020-11-22-10-57-28.jpg,digital,230799,1200,1600,"[[425, 764, 469, 828], [471, 764, 512, 830], [514, 765, 558, 831], [564, 766, 601, 830], [626, 852, 670, 924], [602, 768, 645, 831], [647, 768, 689, 834], [503, 849, 549, 924], [570, 852, 618, 924], [363, 869, 400, 919], [677, 685, 721, 759], [761, 687, 803, 761]]","[2, 3, 0, 7, 7, 9, 9, 9, 5, 4, 0, 0]",12
120,00000113-PHOTO-2020-12-17-21-40-52.jpg,digital,235551,1200,1600,"[[459, 913, 486, 948], [613, 848, 641, 892], [584, 848, 612, 892], [558, 848, 584, 890], [498, 846, 528, 890], [529, 847, 556, 889], [635, 797, 663, 845], [607, 796, 636, 844], [657, 852, 670, 892], [664, 797, 684, 845], [417, 844, 447, 887], [627, 902, 657, 951], [593, 902, 624, 952], [547, 900, 581, 951], [712, 799, 739, 847]]","[4, 5, 5, 5, 2, 3, 3, 2, 1, 1, 0, 7, 3, 9, 4]",15
121,00000114-PHOTO-2020-11-22-10-57-28.jpg,digital,315703,1200,1600,"[[574, 854, 594, 886], [555, 854, 572, 882], [515, 889, 535, 928], [531, 853, 549, 885], [499, 890, 510, 927], [520, 854, 529, 881], [488, 850, 507, 884], [570, 892, 592, 931], [546, 890, 571, 930], [597, 855, 616, 887]]","[0, 7, 7, 5, 1, 1, 3, 6, 2, 3]",10
122,00000114-PHOTO-2020-12-18-10-08-47.jpg,digital,235552,1200,1600,"[[574, 890, 592, 916], [568, 863, 583, 886], [554, 863, 569, 886], [540, 863, 555, 886], [492, 896, 506, 913], [530, 890, 538, 913], [528, 863, 541, 885], [583, 864, 597, 886], [512, 862, 528, 885], [558, 890, 575, 915], [537, 889, 554, 916], [617, 839, 633, 864], [591, 837, 606, 863]]","[8, 5, 5, 5, 4, 1, 3, 2, 2, 0, 0, 0, 0]",13
123,00000115-PHOTO-2020-11-22-10-57-28.jpg,digital,0,1200,1600,"[[475, 903, 492, 932], [473, 939, 495, 977], [449, 939, 473, 977], [417, 938, 438, 976], [404, 942, 413, 975], [496, 903, 514, 932]]","[0, 6, 2, 7, 1, 0]",6
124,00000115-PHOTO-2020-12-18-10-11-53.jpg,digital,318387,1200,1600,"[[497, 893, 521, 932], [473, 856, 493, 888], [505, 858, 513, 885], [486, 895, 496, 930], [548, 893, 558, 930], [515, 856, 535, 887], [559, 855, 578, 887], [538, 856, 556, 887], [584, 855, 601, 885], [559, 892, 579, 931]]","[6, 3, 1, 1, 1, 8, 8, 3, 7, 5]",10
125,00000116-PHOTO-2020-11-22-10-57-28.jpg,digital,217071,788,1599,"[[348, 647, 365, 676], [419, 646, 431, 670], [333, 652, 345, 678], [301, 650, 322, 680], [367, 646, 388, 674], [398, 606, 425, 645], [367, 608, 392, 646], [390, 646, 408, 675]]","[7, 1, 1, 2, 0, 0, 0, 7]",8
126,00000116-PHOTO-2020-12-18-10-11-54.jpg,digital,0,1200,1600,"[[538, 919, 548, 954], [572, 879, 592, 911], [549, 917, 571, 956], [549, 879, 569, 911], [487, 917, 510, 957], [477, 919, 487, 955]]","[1, 0, 5, 0, 6, 1]",6
127,00000117-PHOTO-2020-11-22-10-57-28.jpg,digital,278407,769,1600,"[[344, 422, 364, 451], [367, 422, 386, 450], [395, 458, 416, 496], [369, 458, 392, 495], [388, 422, 409, 451], [299, 420, 320, 451], [320, 457, 343, 494], [344, 457, 367, 496], [325, 421, 342, 450], [414, 423, 431, 451]]","[8, 4, 9, 0, 0, 2, 2, 2, 7, 7]",10
128,00000117-PHOTO-2020-12-18-10-20-51.jpg,digital,284082,769,1600,"[[326, 548, 343, 572], [346, 549, 363, 573], [352, 581, 370, 612], [307, 546, 324, 571], [286, 546, 304, 571], [284, 577, 303, 609], [366, 549, 384, 575], [265, 544, 285, 569], [318, 580, 326, 610], [330, 580, 347, 612]]","[0, 8, 8, 4, 8, 2, 2, 2, 1, 5]",10
129,00000119-PHOTO-2020-11-22-10-58-08.jpg,analog,9063,900,1600,"[[367, 589, 402, 634], [270, 597, 306, 645], [318, 594, 354, 645], [224, 597, 258, 646], [177, 600, 212, 647], [414, 599, 446, 641]]","[6, 9, 0, 0, 0, 3]",6
130,00000119-PHOTO-2020-12-18-10-40-13.jpg,digital,220242,899,1599,"[[476, 708, 494, 734], [456, 669, 481, 707], [487, 669, 513, 706], [434, 707, 453, 735], [395, 708, 413, 735], [413, 708, 432, 735], [494, 707, 513, 734], [455, 708, 475, 735]]","[4, 0, 0, 0, 2, 2, 2, 2]",8
131,00000120-PHOTO-2020-11-22-10-58-08.jpg,analog,480610,739,1600,"[[375, 868, 385, 890], [247, 856, 271, 887], [338, 858, 361, 889], [279, 855, 301, 885], [308, 858, 331, 887], [399, 870, 421, 891]]","[1, 4, 6, 8, 0, 0]",6
132,00000120-PHOTO-2020-12-18-11-08-24.jpg,digital,119556,900,1600,"[[554, 775, 575, 802], [485, 816, 497, 843], [496, 816, 519, 845], [518, 817, 540, 847], [541, 818, 563, 847], [563, 819, 586, 850], [534, 774, 555, 801], [463, 815, 475, 843]]","[0, 1, 9, 5, 5, 6, 0, 1]",8
133,00000121-PHOTO-2020-11-22-10-58-08.jpg,analog,480610,739,1600,"[[338, 857, 362, 888], [247, 857, 271, 888], [308, 857, 331, 888], [278, 855, 301, 885], [376, 868, 385, 890], [399, 870, 421, 890]]","[6, 4, 0, 8, 1, 0]",6
134,00000121-PHOTO-2020-12-18-20-35-01.jpg,digital,119664,900,1600,"[[464, 755, 472, 780], [423, 797, 432, 825], [445, 797, 453, 825], [473, 754, 491, 781], [494, 755, 512, 781], [513, 756, 532, 783], [455, 797, 475, 827], [477, 798, 497, 828], [500, 799, 520, 829], [522, 800, 543, 829]]","[1, 1, 1, 0, 7, 9, 9, 6, 6, 4]",10
135,00000122-PHOTO-2020-11-22-10-58-08.jpg,digital,15671,1600,1200,"[[738, 676, 751, 730], [755, 672, 788, 730], [792, 670, 824, 726], [832, 668, 860, 722], [885, 667, 898, 720], [1033, 647, 1051, 710], [1144, 641, 1161, 704], [1058, 643, 1102, 709], [1168, 636, 1210, 702], [1138, 752, 1182, 816]]","[1, 5, 6, 7, 1, 1, 1, 0, 9, 8]",10
136,00000122-PHOTO-2020-12-18-20-35-24.jpg,digital,220385,1080,1920,"[[575, 855, 594, 883], [554, 855, 571, 885], [528, 855, 546, 884], [504, 855, 523, 886], [481, 855, 499, 886], [598, 854, 615, 883], [590, 811, 614, 852], [554, 811, 578, 853], [516, 813, 544, 850], [497, 813, 509, 853]]","[8, 3, 0, 2, 2, 5, 5, 3, 4, 1]",10
137,00000123-PHOTO-2020-11-22-10-58-08.jpg,digital,159259,1600,1200,"[[973, 613, 1028, 690], [1141, 601, 1193, 678], [941, 722, 964, 802], [966, 716, 1026, 803], [1113, 704, 1171, 793], [1086, 604, 1138, 682], [1075, 501, 1125, 591], [1031, 607, 1083, 686], [1052, 709, 1109, 797], [897, 622, 918, 694], [921, 615, 972, 695], [1022, 506, 1073, 593]]","[9, 9, 1, 0, 6, 5, 2, 2, 2, 1, 5, 2]",12
138,00000124-PHOTO-2020-11-22-10-58-08.jpg,analog,18934,748,1600,"[[313, 967, 344, 990], [316, 945, 346, 954], [313, 909, 345, 932], [315, 824, 337, 842], [317, 880, 347, 904], [317, 850, 345, 874]]","[0, 1, 8, 4, 9, 3]",6
139,00000124-PHOTO-2020-12-18-20-45-49.jpg,digital,318501,1200,1600,"[[606, 797, 626, 830], [624, 834, 651, 875], [600, 835, 626, 872], [626, 797, 649, 830], [584, 796, 605, 830], [659, 799, 673, 830], [572, 796, 584, 825], [564, 832, 590, 873], [541, 793, 563, 828]]","[5, 9, 4, 0, 8, 1, 1, 3, 3]",9
140,00000125-PHOTO-2020-11-22-10-58-08.jpg,analog,2172,1200,1600,"[[637, 772, 673, 816], [464, 774, 499, 819], [508, 772, 542, 818], [550, 773, 587, 818], [602, 773, 618, 818], [683, 764, 711, 800]]","[7, 0, 0, 2, 1, 2]",6
141,00000125-PHOTO-2020-12-18-20-45-50.jpg,digital,114,1200,1600,"[[512, 881, 537, 925], [475, 880, 503, 924], [542, 846, 563, 877], [573, 848, 587, 879], [528, 846, 541, 877], [505, 845, 520, 877], [537, 883, 563, 925]]","[5, 3, 4, 1, 1, 1, 0]",7
142,00000126-PHOTO-2020-11-22-10-58-08.jpg,analog,2457,899,1599,"[[347, 714, 364, 737], [296, 719, 316, 746], [269, 726, 292, 754], [244, 730, 265, 758], [218, 738, 239, 764], [206, 720, 216, 736], [320, 710, 341, 737]]","[7, 4, 2, 0, 0, 0, 5]",7
143,00000126-PHOTO-2020-12-18-21-17-15.jpg,digital,174,1536,864,"[[941, 408, 964, 446]]",[7],1
144,00000127-PHOTO-2020-11-22-10-58-08.jpg,digital,25357,738,1600,"[[385, 734, 403, 761], [347, 795, 355, 820], [448, 734, 460, 761], [379, 794, 396, 821], [396, 794, 414, 820], [390, 764, 405, 787], [374, 764, 389, 787], [357, 764, 373, 787], [341, 763, 358, 787], [304, 801, 318, 821], [354, 793, 372, 821], [475, 733, 493, 761], [356, 734, 373, 761], [407, 763, 422, 786], [461, 733, 477, 761]]","[9, 1, 1, 3, 5, 5, 3, 5, 2, 9, 0, 0, 7, 7, 0]",15
145,00000127-PHOTO-2020-12-18-21-17-27.jpg,digital,188331,1536,864,"[[1044, 495, 1073, 537], [1008, 405, 1033, 443], [1037, 404, 1062, 442], [1014, 495, 1043, 541], [950, 407, 976, 446], [1080, 405, 1090, 439], [937, 410, 948, 446], [971, 497, 1001, 542], [979, 406, 1005, 444]]","[4, 3, 3, 3, 8, 1, 1, 0, 8]",9
146,00000128-PHOTO-2020-11-22-10-58-08.jpg,digital,148682,1600,787,"[[1054, 499, 1082, 536], [958, 572, 982, 608], [933, 571, 959, 611], [969, 534, 990, 567], [930, 531, 950, 563], [950, 533, 969, 565], [906, 531, 930, 564], [888, 533, 909, 562], [876, 533, 889, 561], [890, 572, 903, 606], [902, 570, 929, 607], [1022, 497, 1044, 534], [997, 497, 1023, 532]]","[0, 7, 3, 2, 6, 8, 8, 4, 1, 1, 0, 9, 8]",13
147,00000129-PHOTO-2020-11-22-10-58-08.jpg,analog,3403,898,1600,"[[314, 1080, 362, 1139], [504, 1087, 554, 1146], [253, 1077, 299, 1138], [439, 1081, 488, 1140], [573, 1090, 612, 1146], [378, 1081, 424, 1138]]","[0, 0, 0, 4, 3, 3]",6
148,00000129-PHOTO-2020-12-18-21-48-31.jpg,digital,284322,769,1600,"[[325, 637, 345, 675], [349, 637, 371, 675], [367, 601, 389, 632], [389, 602, 411, 633], [279, 599, 300, 630], [301, 600, 322, 631], [374, 638, 395, 676], [324, 600, 344, 631], [347, 600, 367, 632]]","[9, 2, 2, 2, 2, 8, 5, 4, 3]",9
